"08614","妙義温泉「もみじの湯」　妙義ふれあいプラザ","みょうぎおんせんもみじのゆ　みょうぎふれあいぷらざ","遊ぶ","群馬県","富岡市","妙義町妙義１-1"
"08615","妙義温泉「長寿の湯」　妙義グリーンホテル","みょうぎおんせん　ちょうじゅのゆ　みょうぎぐりーんほてる","遊ぶ","群馬県","富岡市","妙義町菅原2678"
"08616","大島鉱泉","おおしまこうせん","遊ぶ","群馬県","富岡市","大島148"
"08617","群馬サファリパーク","ぐんまさふぁりぱーく","見る","群馬県","富岡市","岡本1番地"
"08618","富岡市立美術博物館・福沢一郎記念美術館","とみおかしりつびじゅつはくぶつかん・ふくざわいちろうきねんびじゅつかん","見る","群馬県","富岡市","黒川351番地1"
"08619","岡部温故館","おかべおんこかん","見る","群馬県","富岡市","上丹生2395"
"08620","群馬県立自然史博物館","ぐんまけんりつしぜんしはくぶつかん","見る","群馬県","富岡市","上黒岩1674-1"
"08621","大塩湖","おおしおこ","遊ぶ","群馬県","富岡市","南後箇1970"
"08622","丹生湖","にゅうこ","遊ぶ","群馬県","富岡市","下丹生459-2"
"08623","藤田峠森林公園","ふじたとうげしんりんこうえん","遊ぶ","群馬県","富岡市","岩染870-1"
"08624","天満宮例祭","てんまんぐうれいさい","イベント","群馬県","富岡市","南蛇井"
"08625","鬼子母神","きしぼじん","イベント","群馬県","富岡市","富岡"
"08626","お十夜","おじゅうや","イベント","群馬県","富岡市","富岡"
"08627","虚空蔵例祭","こくぞうれいさい","イベント","群馬県","富岡市","星田地内"
"08628","蛇宮神社例大祭","じゃぐうじんじゃれいたいさい","イベント","群馬県","富岡市","七日市1003"
"08629","小桑観音例祭","こくわかんのんれいさい","イベント","群馬県","富岡市","小桑原"
"08630","流鏑馬祭","やぶさめまつり","イベント","群馬県","富岡市","一ノ宮"
"08631","道祖神山車まつり","どうそじんだしまつり","イベント","群馬県","富岡市","一ノ宮"
"08632","北向観音例祭","きたむきかんのんれいさい","イベント","群馬県","富岡市","大島地区"
"08633","芭蕉の句碑","ばしょうのくひ","見る","群馬県","富岡市","一ノ宮245-1"
"08634","龍光寺の板碑","りゅうこうじのいたび","見る","群馬県","富岡市","富岡1093"
"08635","長学寺の梵鐘","ちょうがくじのぼんしょう","見る","群馬県","富岡市","上高尾700"
"08636","龍光寺の梵鐘","りゅうこうじのぼんしょう","見る","群馬県","富岡市","富岡1093"
"08637","仁治の碑","にんじのひ","見る","群馬県","富岡市","下高尾15"
"08638","得成寺木彫不動明王坐像","とくじょうじきぼりふどうみょうおうざぞう","見る","群馬県","富岡市","相野田245"
"08639","もみじ平総合公園","もみじだいらそうごうこうえん","見る","群馬県","富岡市","上黒岩1377-1"
"08640","宮崎公園","みやざきこうえん","見る","群馬県","富岡市","宮崎"
"08641","一峰公園","いちみねこうえん","見る","群馬県","富岡市","七日市"
"08642","貫前神社","ぬきさきじんじゃ","見る","群馬県","富岡市","一ノ宮1535"
"08643","茶臼山古墳","ちゃうすやまこふん","見る","群馬県","富岡市","南後箇、上高瀬"
"08644","太子堂塚古墳","たいしどうづかこふん","見る","群馬県","富岡市","一ノ宮"
"08645","富岡製糸場","とみおかせいしじょう","見る","群馬県","富岡市","富岡1-1"
"08646","水辺まつり","みずべまつり","イベント","愛知県","岩倉市","八剱町樋口地内"
"08647","山内一豊誕生地碑","やまうちかずとよたんじょうちひ","見る","愛知県","岩倉市","下本町下市場地内"
"08648","旧茂木家住宅","きゅうもてぎけじゅうたく","見る","群馬県","富岡市","宮崎329(宮崎公園内)"
"08649","宮崎宿","みやざきじゅく","見る","群馬県","富岡市","宮崎"
"08650","富岡しゃくやく園","とみおかしゃくやくえん","見る","群馬県","富岡市","上黒岩1021-1"
"08651","蕨のフジ","わらびのふじ","見る","群馬県","富岡市","蕨地区"
"08652","大塩湖の桜","おおしおこのさくら","見る","群馬県","富岡市","南後箇1970"
"08653","舩橋楽器資料館","ふなはしがっきしりょうかん","見る","愛知県","岩倉市","八剱町石橋11"
"08654","尾北自然歩道","びほくしぜんほどう","遊ぶ","愛知県","岩倉市","市内"
"08655","のんぼり洗い","のんぼりあらい","買う","愛知県","岩倉市","中本町地内（五条川河畔）"
"08656","にこにこシティいわくら","にこにこしてぃいわくら","イベント","愛知県","岩倉市","中本町西出口15番地1"
"08657","新溝古墳","にいみぞこふん","見る","愛知県","岩倉市","本町宮西１番地（新溝神社）"
"08658","山車夏まつり","だしなつまつり","イベント","愛知県","岩倉市","市内"
"08659","CO2削減ライトダウンキャンペーン","しーおーつーさくげんらいとだうんきゃんぺーん","イベント","愛知県","岩倉市","下本町下市場地内"
"08660","桜まつり山車巡行","さくらまつりだしじゅんこう","イベント","愛知県","岩倉市","市内"
"08661","五条川の桜並木","ごじょうがわのさくらなみき","見る","愛知県","岩倉市","市内"
"08662","織田伊勢守信安夫妻墓","おだいせのかみのぶやすふさいはか","見る","愛知県","岩倉市","下本町下寺廻４９番地（誓願寺地内）"
"08663","いわくら夏まつり市民盆おどり","いわくらなつまつりしみんぼんおどり","イベント","愛知県","岩倉市","鈴井町下新田123"
"08664","岩倉城跡","いわくらじょうあと","見る","愛知県","岩倉市","下本町城址地内"
"08665","いわくら市民ふれ愛まつり","いわくらしみんふれあいまつり","イベント","愛知県","岩倉市","鈴井町下新田123番地"
"08666","岩倉市自然生態園","いわくらししぜんせいたいえん","見る","愛知県","岩倉市","北島町最中1"
"08667","岩倉市史跡公園","いわくらししせきこうえん","見る","愛知県","岩倉市","大地町野合51番地"
"08668","岩倉市観光情報ステーション","いわくらしかんこうじょうほうすてーしょん","見る","愛知県","岩倉市","栄町一丁目66番地"
"08669","岩倉桜まつり","いわくらさくらまつり","イベント","愛知県","岩倉市","下本町地内"
"08670","岩倉軽トラ市","いわくらけいとらいち","イベント","愛知県","岩倉市","八剱町樋口１-１"
"08671","井上城跡","いのうえじょうあと","見る","愛知県","岩倉市","井上町井出北地内"
"08672","あつまれちびっこinいわくら","あつまれちびっこいんいわくら","イベント","愛知県","岩倉市","鈴井町下新田123番地"
"08673","鳳来寺田楽","ほうらいじでんがく","イベント","愛知県","新城市","門谷字鳳来寺"
"08674","鳳来寺硯","ほうらいじすずり","買う","愛知県","新城市","門谷"
"08675","鳳来寺山もみじまつり","ほうらいじさんもみじまつり","イベント","愛知県","新城市","門谷"
"08676","鳳来寺山初詣","ほうらいじさんはつもうで","イベント","愛知県","新城市","門谷字鳳来寺"
"08677","放下","ほうか","イベント","愛知県","新城市","布里・塩瀬・一色・名号"
"08678","ペンションやまぼうし","ぺんしょんやまぼうし","泊まる","愛知県","新城市","作手白鳥字鬼久保"
"08679","はねこみ","はねこみ","イベント","愛知県","新城市","四谷、連谷　地内"
"08680","ペンション赤とんぼ","ぺんしょんあかとんぼ","泊まる","愛知県","新城市","川合字大嶋6-1"
"08681","鳳城苑","ほうじょうえん","食べる","愛知県","新城市","横川字追分270-6"
"08682","花の木公園釣堀センター","はなのきこうえんつりぼりせんたー","食べる","愛知県","新城市","出沢橋詰118‐1"
"08683","はづ別館","はづべっかん","泊まる","愛知県","新城市","豊岡字滝上11-4"
"08684","はづ木","はづき","泊まる","愛知県","新城市","豊岡字滝上45-1"
"08685","民宿旅館　川合","みんしゅくりょかんかわい","泊まる","愛知県","新城市","一色字道上3"
"08686","一鍬田天王まつり","ひとくわだてんのうまつり","イベント","愛知県","新城市","一鍬田字西浦7-2付近"
"08687","もっくる新城","もっくるしんしろ","遊ぶ","愛知県","新城市","八束穂字五反田329-7"
"08688","はづ合掌","はづがっしょう","泊まる","愛知県","新城市","豊岡字南平18-1"
"08689","八幡神社祭礼(立物花火)","はちまんじんじゃさいれい(たてものはなび)","イベント","愛知県","新城市","滝ノ上"
"08690","乗本万灯","のりもとまんどう","イベント","愛知県","新城市","乗本（万灯山）"
"08691","長篠合戦のぼりまつり","ながしのかっせんのぼりまつり","イベント","愛知県","新城市","長篠字市場22-1"
"08692","つくで祭り","つくでまつり","イベント","愛知県","新城市","字鬼久保5-23"
"08693","つくで手作り村（道の駅）","つくでてづくりむら（みちのえき）","遊ぶ","愛知県","新城市","作手清岳字ナガラミ10-2"
"08694","作手古城まつり","つくでこじょうまつり","イベント","愛知県","新城市","作手清岳"
"08695","寿々屋","すずや","泊まる","愛知県","新城市","只持字ボキ17-1"
"08696","新城観光ホテル","しんしろかんこうほてる","泊まる","愛知県","新城市","字笠岩１１-１"
"08697","信玄原の火おんどり","しんげんばらのひおんどり","イベント","愛知県","新城市","竹広"
"08698","松風苑","しょうふうえん","泊まる","愛知県","新城市","豊岡字滝上６４の３"
"08699","山菜民芸料理","さんさいみんげいりょうり","食べる","愛知県","新城市","門谷字上浦45"
"08700","さくら別館","さくらべっかん","泊まる","愛知県","新城市","字東入船５３番地"
"08701","祭礼能（富永神社）","さいれいのう(とみながじんじゃ)","イベント","愛知県","新城市","宮ノ後"
"08702","五平餅","ごへいもち","食べる","愛知県","新城市","長篠字下り筬1-2"
"08703","こんたく長篠","こんたくながしの","食べる","愛知県","新城市","長篠字西野々30"
"08704","学童農園山びこの丘","がくどうのうえんやまびこのおか","遊ぶ","愛知県","新城市","玖老勢字新井9"
"08705","寒狭川広見ヤナ","かんさがわひろみやな","遊ぶ","愛知県","新城市","只持字作角26-27"
"08706","割烹かとう","かっぽうかとう","食べる","愛知県","新城市","笠岩13-3"
"08707","鬼久保ふれあい広場","おにくぼふれあいひろば","遊ぶ","愛知県","新城市","作手白鳥字鬼久保5-23"
"08708","御食事処つくし","おしょくじどころつくし","食べる","愛知県","新城市","徳定300"
"08709","雲竜荘","うんりゅうそう","泊まる","愛知県","新城市","門谷字上浦４５"
"08710","宇連川ヤナ","うれがわやな","遊ぶ","愛知県","新城市","能登瀬字上の段55-9"
"08711","うめの湯","うめのゆ","遊ぶ","愛知県","新城市","名号字袋林28-2"
"08712","市川の鍋づる万灯","いちかわのなべづるまんとう","イベント","愛知県","新城市","市川"
"08713","愛知県民の森","あいちけんみんのもり","遊ぶ","愛知県","新城市","門谷字鳳来寺7-60"
"08714","ヨコタ博物館","よこたはくぶつかん","見る","愛知県","新城市","作手白鳥北の入15-1"
"08715","新城ラリー","しんしろらりー","イベント","愛知県","新城市","浅谷字ヒヨイタ"
"08716","新城さくらまつり","しんしろさくらまつり","イベント","愛知県","新城市","庭野八名井田"
"08717","サマカン","さまかん","イベント","愛知県","新城市","作手白鳥字鬼久保5-23"
"08718","黒沢田楽","くろさわでんがく","イベント","愛知県","新城市","七郷一色字黒沢"
"08719","かさ杉しめ縄奉納","かさすぎしめなわほうのう","イベント","愛知県","新城市","門谷字鳳来寺　地内"
"08720","大海の放下","おおみのほうか","イベント","愛知県","新城市","大海"
"08721","阿寺の七滝まつり","あてらのななたきまつり","イベント","愛知県","新城市","下吉田"
"08722","山びこの丘民俗伝承館","やまびこのおかみんぞくでんしょうかん","見る","愛知県","新城市","玖老勢字新井9"
"08723","鳳来寺山自然科学博物館","ほうらいじさんしぜんかがくはくぶつかん","見る","愛知県","新城市","門谷字森脇6"
"08724","長篠城址史跡保存館","ながしのじょうししせきほぞんかん","見る","愛知県","新城市","長篠字市場22-1"
"08725","作手歴史民俗資料館","つくでれきしみんぞくしりょうかん","見る","愛知県","新城市","作手高里字縄手上35"
"08726","設楽原歴史資料館","したらがはられきししりょうかん","見る","愛知県","新城市","竹広字信玄原552"
"08727","薬師如来坐像（庭野）","やくしにょらいざぞう（にわの）","見る","愛知県","新城市","庭野字大脇"
"08728","森の石松の墓","もりのいしまつのはか","見る","愛知県","新城市","富岡半原田60（洞雲寺）"
"08729","鳳来寺山表参道","ほうらいじさんおもてさんどう","見る","愛知県","新城市","門谷"
"08730","芭蕉句碑（庚申寺）","ばしょうくひ（こうしんじ）","見る","愛知県","新城市","北畑2"
"08731","亀姫の墓","かめひめのはか","見る","愛知県","新城市","西入船22（大善寺）"
"08732","鳳来寺","ほうらいじ","見る","愛知県","新城市","門谷字鳳来寺1"
"08733","鳳来山東照宮","ほうらいさんとうしょうぐう","見る","愛知県","新城市","門谷字鳳来寺4"
"08734","大通寺","だいつうじ","見る","愛知県","新城市","長篠字市場51"
"08735","善福寺","ぜんぷくじ","見る","愛知県","新城市","清岳中ノ坊29"
"08736","医王寺","いおうじ","見る","愛知県","新城市","長篠字弥陀の前256"
"08737","望月家住宅","もちづきけじゅうたく","見る","愛知県","新城市","黒田字高縄手"
"08738","野田城址","のだじょうし","見る","愛知県","新城市","豊島字本城　地内"
"08739","長篠城址","ながしのじょうし","見る","愛知県","新城市","長篠字市場22-1"
"08740","長篠・設楽原決戦場跡","ながしの・したらがはらけっせんじょうあと","見る","愛知県","新城市","竹広"
"08741","作手の山城跡","つくでのやまじろあと","見る","愛知県","新城市","作手清岳"
"08742","宇利城跡","うりじょうあと","見る","愛知県","新城市","中宇利仁田"
"08743","黄柳野つげ自生地","つげのつげじせいち","見る","愛知県","新城市","黄柳野字新谷"
"08744","シャクナゲ","しゃくなげ","見る","愛知県","新城市","門谷字鳳来寺"
"08745","コウヤマキ（甘泉寺）","こうやまき（かんせんじ）","見る","愛知県","新城市","作手鴨ケ谷"
"08746","ハッチョウトンボ","はっちょうとんぼ","見る","愛知県","新城市","作手岩波長ノ山（長ノ山湿原）"
"08747","満光寺","まんこうじ","見る","愛知県","新城市","下吉田字田中140"
"08748","新城総合公園","しんしろそうごうこうえん","見る","愛知県","新城市","浅谷字ヒヨイタ"
"08749","桜淵公園","さくらぶちこうえん","見る","愛知県","新城市","庭野字八名井田"
"08750","乳岩・乳岩峡","ちいわ・ちいわきょう","見る","愛知県","新城市","川合字乳岩"
"08751","馬の背岩","うまのせいわ","見る","愛知県","新城市","能登瀬"
"08752","鳳来峡","ほうらいきょう","見る","愛知県","新城市","豊岡"
"08753","百間滝","ひゃっけんだき","見る","愛知県","新城市","七郷一色　地内"
"08754","鳴沢の滝","なるさわのたき","見る","愛知県","新城市","作手守義字小滝"
"08755","鮎滝","あゆたき","見る","愛知県","新城市","出沢銭亀"
"08756","阿寺の七滝","あてらのななたき","見る","愛知県","新城市","下吉田"
"08757","鳳来湖","ほうらいこ","見る","愛知県","新城市","川合"
"08758","巴湖","ともえこ","見る","愛知県","新城市","作手高里曽坊沢"
"08759","朝霧湖","あさぎりこ","見る","愛知県","新城市","名号字杉本57-3"
"08760","長ノ山湿原","ながのやましつげん","見る","愛知県","新城市","作手岩波長ノ山"
"08761","鳳来寺山","ほうらいじさん","見る","愛知県","新城市","門谷字鳳来寺"
"08762","鬼怒グリーンパークのコスモス","きぬぐりーんぱーくのこすもす","見る","栃木県","塩谷郡高根沢町","宝積寺86-1"
"08763","みしまプラザホテル","みしまぷらざほてる","泊まる","静岡県","三島市","本町１４-３１"
"08764","みしま花のまちフェア","みしまはなのまちふぇあ","イベント","静岡県","三島市","北田町4-47"
"08765","三嶋大社","みしまたいしゃ","見る","静岡県","三島市","大宮町2丁目1番5号"
"08766","間眠神社","まどろみじんじゃ","見る","静岡県","三島市","東本町2丁目"
"08767","ホテルニューかのや","ほてるにゅーかのや","泊まる","静岡県","三島市","広小路町1-13"
"08768","ホテルセレクトイン三島","ほてるせれくといんみしま","泊まる","静岡県","三島市","中央町4-6"
"08769","ホテル昭明館","ほてるしょうめいかん","泊まる","静岡県","三島市","一番町１１-４"
"08770","ホテルα-1三島","ほてるあるふぁーわんみしま","泊まる","静岡県","三島市","一番町12-6"
"08771","ホテル　ブルーム","ほてる　ぶるーむ","泊まる","静岡県","三島市","一番町１４-１"
"08772","ほたるフェスタ　in 三島","ほたるふぇすた　いん　みしま","イベント","静岡県","三島市","一番町"
"08773","奉射祭","ほうしゃさい","イベント","静岡県","三島市","大宮町２-１-５"
"08774","富士登山道（三島-須山口）開山式","ふじとざんどう（みしまーすやまぐち）かいざんしき","イベント","静岡県","三島市","一番町16-1"
"08775","フードフェスティバル","ふーどふぇすてぃばる","イベント","静岡県","三島市","（会場）三嶋大社　大宮町地内　ほか"
"08776","春の三島みどりまつり","はるのみしまみどりまつり","イベント","静岡県","三島市","長伏"
"08777","東横イン富士山三島駅","とうよこいんふじさんみしまえき","泊まる","静岡県","三島市","文教町1-5-7"
"08778","天然温泉富嶽の湯ドーミーイン三島","てんねんおんせんふがくのゆどーみーいんみしま","泊まる","静岡県","三島市","大宮町3-18-33"
"08779","第２回全国コロッケフェスティバルin三島","だいにかいぜんこくころっけふぇすてぃばるいんみしま","イベント","静岡県","三島市","大宮町二丁目"
"08780","田祭","たまつり","イベント","静岡県","三島市","大宮町２丁目１番５号"
"08781","玉澤妙法華寺","たまざわみょうほっけじ","見る","静岡県","三島市","玉沢"
"08782","竹倉温泉","たけくらおんせん","遊ぶ","静岡県","三島市","竹倉"
"08783","全国花のまちづくり  三島大会","ぜんこくはなのまちづくり　みしまたいかい","イベント","静岡県","三島市","北田町4-47"
"08784","節分祭","せつぶんさい","イベント","静岡県","三島市","大宮町２-１-５"
"08785","孝行犬の墓","こうこういぬのはか","見る","静岡県","三島市","芝本町1-7"
"08786","錦昌館","きんしょうかん","泊まる","静岡県","三島市","竹倉１３"
"08787","菊まつり","きくまつり","イベント","静岡県","三島市","一番町19-3"
"08788","言成地蔵","いいなりじぞう","見る","静岡県","三島市","東本町1丁目"
"08789","秋の三島みどりまつり","あきのみしまみどりまつり","イベント","静岡県","三島市","長伏"
"08790","秋の大通り宿場まつり","あきのおおどおりしゅくばまつり","イベント","静岡県","三島市","大通り商店街"
"08791","佐野美術館","さのびじゅつかん","見る","静岡県","三島市","中田町1-43"
"08792","大岡信ことば館","おおおかまことことばかん","見る","静岡県","三島市","文教町1-9-11"
"08793","三嶋大社宝物館","みしまたいしゃほうもつかん","見る","静岡県","三島市","大宮町2丁目1番5号"
"08794","三島市郷土資料館","みしましきょうどしりょうかん","見る","静岡県","三島市","一番町19-3"
"08795","三嶋暦師の館","みしまごよみしのやかた","見る","静岡県","三島市","大宮町２-５-１７"
"08796","楽寿館","らくじゅかん","見る","静岡県","三島市","楽寿園内"
"08797","松並木","まつなみき","見る","静岡県","三島市","川原ケ谷"
"08798","箱根旧街道石畳","はこねきゅうかいどういしだたみ","見る","静岡県","三島市","山中新田・市山新田・笹原新田"
"08799","錦田一里塚","にしきだいちりづか","見る","静岡県","三島市","川原ケ谷"
"08800","笹原一里塚","ささはらいちりづか","見る","静岡県","三島市","笹原新田"
"08801","国指定史跡　山中城跡","くにしていしせき　やまなかじょうあと","見る","静岡県","三島市","山中新田"
"08802","伊豆国分寺塔跡","いずこくぶんじとうあと","見る","静岡県","三島市","泉町"
"08803","三島梅花藻の里","みしまばいかものさと","見る","静岡県","三島市","中田町"
"08804","三嶋大社のキンモクセイ","みしまたいしゃのきんもくせい","見る","静岡県","三島市","大宮町"
"08805","日大通りのイチョウ並木","にちだいどおりのいちょうなみき","見る","静岡県","三島市","文教町"
"08806","駒形諏訪神社の大カシ","こまがたすわじんじゃのおおかし","見る","静岡県","三島市","山中新田"
"08807","源兵衛川","げんべえがわ","見る","静岡県","三島市","本町"
"08808","楽寿園","らくじゅえん","見る","静岡県","三島市","一番町19-3"
"08809","山中城跡公園","やまなかじょうあとこうえん","見る","静岡県","三島市","山中新田"
"08810","白滝公園","しらたきこうえん","見る","静岡県","三島市","一番町"
"08811","菰池公園","こもいけこうえん","見る","静岡県","三島市","大宮町"
"08812","脇本陣の門","わきほんじんのもん","見る","岐阜県","大垣市","墨俣町墨俣"
"08813","料理旅館 菊水","りょうりりょかん　きくすい","泊まる","岐阜県","大垣市","高砂町2-25"
"08814","霊仙ハイキングコース","りょうぜんはいきんぐこーす","遊ぶ","岐阜県","大垣市","上石津町時山～藪谷～霊仙～米原"
"08815","頼山陽の碑文","らいさんようのひぶん","見る","岐阜県","大垣市","墨俣町墨俣226（明台寺内）"
"08816","染川星巌記念館","やながわせいがんきねんかん","見る","岐阜県","大垣市","曽根町1-772-1（華渓寺）"
"08817","源義円の墓","みなもとのぎえんのはか","見る","岐阜県","大垣市","墨俣町下宿"
"08818","三国岳ハイキングコース","みくにだけはいきんぐこーす","遊ぶ","岐阜県","大垣市","上石津町細野～三国岳～時山"
"08819","三国岳","みくにだけ","見る","岐阜県","大垣市","上石津町"
"08820","ホテルグッディ大垣","ほてるぐっでぃおおがき","泊まる","岐阜県","大垣市","清水町76-1"
"08821","バードグリーンホテルフェンテ・グランデ","ばーどぐりーんほてるふぇんて・ぐらんで","泊まる","岐阜県","大垣市","南頬町1-159"
"08822","橋杭笑地蔵","はしくいえみじぞう","見る","岐阜県","大垣市","墨俣町墨俣226（明台寺内）"
"08823","西高木家陣屋跡","にしたかぎけじんやあと","見る","岐阜県","大垣市","上石津町宮"
"08824","土岐悪五郎の墓","ときあくごろうのはか","見る","岐阜県","大垣市","墨俣町墨俣226（明台寺内）"
"08825","墨俣本陣跡","すのまたほんじんあと","見る","岐阜県","大垣市","墨俣町墨俣179"
"08826","すのまた天王祭","すのまたてんのうまつり","イベント","岐阜県","大垣市","墨俣町墨俣地内"
"08827","スーパーホテル大垣駅前","すーぱーほてるおおがきえきまえ","泊まる","岐阜県","大垣市","宮町1‐40"
"08828","笙ケ岳","しょうがたけ","見る","岐阜県","大垣市","上石津町"
"08829","四季料亭 助六","しきりょうてい　すけろく","食べる","岐阜県","大垣市","高砂町1-20"
"08830","斎藤利藤の墓","さいとうとしふじのはか","見る","岐阜県","大垣市","墨俣町墨俣226（明台寺内）"
"08831","五僧越ハイキングコース","ごそうごえはいきんぐこーす","遊ぶ","岐阜県","大垣市","上石津町時山～五僧～多賀町多賀"
"08832","元禄獅子舞","げんろくししまい","イベント","岐阜県","大垣市","上石津町奥"
"08833","健康ふれあいパーク","けんこうふれあいぱーく","遊ぶ","岐阜県","大垣市","上石津町牧田"
"08834","熊谷直実の碑","くまがいなおざねのひ","見る","岐阜県","大垣市","墨俣町墨俣1742-1（一夜城址公園内）"
"08835","義円地蔵","ぎえんじぞう","見る","岐阜県","大垣市","墨俣町下宿90"
"08836","鎌倉街道","かまくらかいどう","見る","岐阜県","大垣市","上宿～墨俣町二ツ木"
"08837","桂の滝","かつらのたき","見る","岐阜県","大垣市","上石津町西山"
"08838","勝地ハイキングコース","かちじはいきんぐこーす","遊ぶ","岐阜県","大垣市","上石津町一之瀬～下多良"
"08839","オカサンホテル","おかさんほてる","泊まる","岐阜県","大垣市","旭町1-5"
"08840","大垣フォーラムホテル","おおがきふぉーらむほてる","泊まる","岐阜県","大垣市","万石2-31"
"08841","アパホテル大垣駅前","あぱほてるおおがきえきまえ","泊まる","岐阜県","大垣市","高屋町1-150"
"08842","湯谷温泉　弥山荘","ゆだにおんせん　みせんそう","遊ぶ","島根県","邑智郡川本町","湯谷781-2"
"08843","長江寺","ちょうこうじ","見る","島根県","邑智郡川本町","湯谷783"
"08844","旅館ひいらぎ","りょかんひいらぎ","泊まる","福島県","耶麻郡猪苗代町","大字若宮字沼尻山甲2855"
"08845","旅館新生","りょかんしんせい","泊まる","福島県","耶麻郡猪苗代町","大字千代田字扇田11-13"
"08846","旅館白城屋","りょかんしろきや","泊まる","福島県","耶麻郡猪苗代町","大字蚕養字沼尻山甲２８５５-１０４"
"08847","旅館さわや","りょかんさわや","泊まる","福島県","耶麻郡猪苗代町","字山神原7082-53"
"08848","旅館五葉荘","りょかんごようそう","泊まる","福島県","耶麻郡猪苗代町","大字蚕養字沼尻山甲2855-130"
"08849","旅館アットホームおおほり","りょかんあっとほーむおおほり","泊まる","福島県","耶麻郡猪苗代町","字中町5527"
"08850","リフレッシングイン　ウェルカム・ウェルカム","りふれっしんぐいん　うぇるかむ・うぇるかむ","泊まる","福島県","耶麻郡猪苗代町","大字長田字東中丸3456-31"
"08851","リゾート・インぼなり","りぞーといんぼなり","泊まる","福島県","耶麻郡猪苗代町","大字蚕養字沼尻山甲2855-550"
"08852","リステル猪苗代","りすてるいなわしろ","遊ぶ","福島県","耶麻郡猪苗代町","大字川桁リステルパーク"
"08853","横向温泉の紅葉","よこむきおんせんのもみじ","見る","福島県","耶麻郡猪苗代町","横向山"
"08854","横向温泉","よこむきおんせん","遊ぶ","福島県","耶麻郡猪苗代町","横向"
"08855","湯の宿　アウザ猪苗代","ゆのやど　あうざいなわしろ","泊まる","福島県","耶麻郡猪苗代町","五輪原7136-116"
"08856","（有）東日本レンタル","ゆうげんがいしゃひがしにほんれんたる","乗り物","福島県","耶麻郡猪苗代町","本町27-3"
"08857","谷地平湿原","やぢだいらしつげん","見る","福島県","耶麻郡猪苗代町","吾妻連峰内"
"08858","谷地平","やぢだいら","見る","福島県","耶麻郡猪苗代町","吾妻連峰内"
"08859","民宿やまき屋","みんしゅくやまきや","泊まる","福島県","耶麻郡猪苗代町","字土町22"
"08860","見祢の大石","みねのおおいし","見る","福島県","耶麻郡猪苗代町","見祢"
"08861","ヴェルデ辻甚","う""ぇるでつじじん","食べる","奈良県","大和高田市","南本町11-43"
"08862","緑の村","みどりのむら","遊ぶ","福島県","耶麻郡猪苗代町","長田字東中丸344-4"
"08863","ミズスギゴケ","みずすぎごけ","見る","福島県","耶麻郡猪苗代町","猪苗代湖北岸"
"08864","万葉の庭","まんようのにわ","見る","福島県","耶麻郡猪苗代町","蚕養ホナリ字乙3697-18"
"08865","松橋浜湖水浴場","まつはしはまこすいよくじょう","遊ぶ","福島県","耶麻郡猪苗代町","中小松"
"08866","まちのえき　まるしめ","まちのえき　まるしめ","買う","福島県","耶麻郡猪苗代町","新町4934"
"08867","母成峠","ぼなりとうげ","見る","福島県","耶麻郡猪苗代町","蚕養"
"08868","ホワイトペンション","ほわいとぺんしょん","泊まる","福島県","耶麻郡猪苗代町","字不動33-13"
"08869","ホテルリステル猪苗代","ほてるりすてるいなわしろ","泊まる","福島県","耶麻郡猪苗代町","大字川桁リステルパーク内"
"08870","ホテルプルミエール箕輪","ほてるぷるみえーるみのわ","泊まる","福島県","耶麻郡猪苗代町","横向"
"08871","保科正之の墓","ほしなまさゆきのはか","見る","福島県","耶麻郡猪苗代町","見祢山"
"08872","ペンションＫＯＧＥＴＳＵ","ぺんしょんこげつ","泊まる","福島県","耶麻郡猪苗代町","字葉山7105-565"
"08873","ペンションコージーイン","ぺんしょんこーじーいん","泊まる","福島県","耶麻郡猪苗代町","字葉山7105-356"
"08874","びわ沢原森林公園キャンプ場","びわさわはらしんりんこうえんきゃんぷじょう","遊ぶ","福島県","耶麻郡猪苗代町","びわ沢原7095"
"08875","平澤屋旅館","ひらさわやりょかん","泊まる","福島県","耶麻郡猪苗代町","大字蚕養字沼尻山甲２８５５-１３３"
"08876","磐梯南ケ丘牧場","ばんだいみなみがおかぼくじょう","遊ぶ","福島県","耶麻郡猪苗代町","大字磐根字遠山1039-38"
"08877","磐梯マリーン","ばんだいまりーん","遊ぶ","福島県","耶麻郡猪苗代町","大字翁沢字不動堂579-10"
"08878","磐梯ハイランドホテル","ばんだいはいらんどほてる","泊まる","福島県","耶麻郡猪苗代町","大字蚕養字沼尻山甲２８５５"
"08879","磐梯沼尻高原ロッジ","ばんだいぬまじりこうげんろっじ","泊まる","福島県","耶麻郡猪苗代町","大字蚕養字沼尻山甲2864"
"08880","磐梯西村屋","ばんだいにしむらや","泊まる","福島県","耶麻郡猪苗代町","大字蚕養字沼尻山甲２８５５"
"08881","磐梯高原","ばんだいこうげん","見る","福島県","耶麻郡猪苗代町","/北塩原村"
"08882","土津霊神之碑","はにつれいじんひ","見る","福島県","耶麻郡猪苗代町","見祢山"
"08883","土津神社","はにつじんじゃ","見る","福島県","耶麻郡猪苗代町","見祢山1"
"08884","花見屋旅館","はなみやりょかん","泊まる","福島県","耶麻郡猪苗代町","大字蚕養字沼尻山甲２８５５-１０３"
"08885","野口英世生家","のぐちひでよせいか","見る","福島県","耶麻郡猪苗代町","三ツ和字前田81"
